Date,Ticker,Ret
2024-07-01,Strategy,
2024-07-02,Strategy,0.0
2024-07-03,Strategy,-0.0
2024-07-05,Strategy,-0.0
2024-07-08,Strategy,-0.0
2024-07-09,Strategy,0.0
2024-07-10,Strategy,0.0
2024-07-11,Strategy,0.0
2024-07-12,Strategy,0.0
2024-07-15,Strategy,-0.0
2024-07-16,Strategy,0.0
2024-07-17,Strategy,0.0
2024-07-18,Strategy,-0.0
2024-07-19,Strategy,0.0
2024-07-22,Strategy,0.0
2024-07-23,Strategy,0.0
2024-07-24,Strategy,0.0
2024-07-25,Strategy,-0.0
2024-07-26,Strategy,0.0
2024-07-29,Strategy,0.0
2024-07-30,Strategy,0.0
2024-07-31,Strategy,-0.0
2024-08-01,Strategy,0.0
2024-08-02,Strategy,-0.0
2024-08-05,Strategy,-0.0
2024-08-06,Strategy,0.0
2024-08-07,Strategy,0.0
2024-08-08,Strategy,-0.0
2024-08-09,Strategy,0.0
2024-08-12,Strategy,0.0
2024-08-13,Strategy,0.0
2024-08-14,Strategy,-0.0
2024-08-15,Strategy,0.0
2024-08-16,Strategy,0.0
2024-08-19,Strategy,0.0
2024-08-20,Strategy,0.0
2024-08-21,Strategy,0.0
2024-08-22,Strategy,-0.0
2024-08-23,Strategy,-0.0
2024-08-26,Strategy,0.0
2024-08-27,Strategy,-0.0
2024-08-28,Strategy,0.0
2024-08-29,Strategy,-0.0
2024-08-30,Strategy,0.0
2024-09-03,Strategy,-0.003
2024-09-04,Strategy,-0.006493200530922455
2024-09-05,Strategy,0.0034470258555066493
2024-09-06,Strategy,0.0032454446799357038
2024-09-09,Strategy,-0.016321267783125804
2024-09-10,Strategy,-0.02939025192259365
2024-09-11,Strategy,0.0073051755421241985
2024-09-12,Strategy,0.004400720910298994
2024-09-13,Strategy,-0.016550119416654116
2024-09-16,Strategy,-0.00507895490828512
2024-09-17,Strategy,0.004968228359234824
2024-09-18,Strategy,0.012827700680797229
2024-09-19,Strategy,0.005946845118721544
2024-09-20,Strategy,-0.004253645200115898
2024-09-23,Strategy,-8.496635374913991e-05
